"caseid","state","dem","rep","nhwhite","nhblack","BA","faminc3","obama"
164663316,"Ohio",1,0,1,0,1,55,1
166512993,"Georgia",0,0,1,0,1,75,NA
164144443,"Alabama",0,1,1,0,0,75,0
162542449,"Ohio",1,0,1,0,0,35,1
162670408,"New York",1,0,1,0,1,55,1
162451784,"Oregon",0,0,1,0,0,90,0
162172381,"California",0,1,0,0,1,55,0
162553898,"Mississippi",0,0,1,0,0,5,0
162370779,"New York",0,1,1,0,1,90,0
162430184,"Iowa",0,0,1,0,1,75,0
163954978,"Wisconsin",0,0,0,0,0,45,0
162278407,"Maryland",0,1,1,0,0,225,0
164637801,"Virginia",1,0,1,0,0,90,1
164101467,"Pennsylvania",1,0,1,0,0,45,1
165023588,"New York",1,0,1,0,1,35,1
164452064,"New Jersey",0,0,1,0,0,45,1
162460596,"Montana",0,1,1,0,0,15,0
162654127,"Florida",1,0,0,1,0,NA,0
162254793,"California",0,1,0,0,0,45,0
161814544,"Florida",0,1,1,0,0,55,0
163408715,"Wisconsin",0,0,1,0,0,15,NA
163065909,"California",0,0,1,0,0,90,NA
162963387,"Wisconsin",1,0,1,0,1,15,1
162145750,"Utah",0,1,1,0,1,175,0
164634250,"Maryland",0,0,1,0,1,130,NA
162744298,"Ohio",0,0,1,0,0,15,NA
165366668,"South Carolina",1,0,0,1,1,25,NA
164965349,"Tennessee",1,0,0,1,0,15,1
163200058,"New York",0,0,0,0,1,NA,NA
162870245,"Oregon",1,0,1,0,0,110,1
164570981,"Illinois",0,1,1,0,0,NA,NA
165466917,"Colorado",1,0,1,0,1,75,NA
162523848,"Iowa",1,0,1,0,1,35,1
162576157,"Oregon",0,1,0,0,0,45,0
162558174,"New Hampshire",0,0,1,0,1,175,1
166706221,"New York",1,0,1,0,1,NA,0
164977849,"California",0,1,1,0,0,130,0
163610283,"Mississippi",0,0,1,0,0,25,NA
162853832,"Louisiana",0,1,1,0,1,45,0
162527890,"Ohio",0,1,1,0,1,NA,0
164709115,"Wisconsin",0,0,1,0,1,90,1
162358125,"Texas",0,1,1,0,1,130,0
162253615,"Tennessee",0,0,1,0,1,175,1
162725350,"Virginia",0,0,1,0,0,65,1
163234086,"California",1,0,0,0,1,15,1
162459012,"Louisiana",0,0,0,1,0,5,1
162663896,"Florida",0,1,1,0,0,65,0
162895066,"Kansas",0,1,1,0,1,110,0
163036352,"Michigan",1,0,0,1,1,35,1
162942326,"Georgia",1,0,1,0,0,65,NA
165179524,"Massachusetts",0,0,0,0,0,35,NA
165816589,"Missouri",1,0,1,0,1,15,1
162605412,"Arizona",1,0,0,1,0,35,1
162404118,"South Carolina",0,0,1,0,0,25,NA
164764306,"Illinois",1,0,1,0,0,90,1
165129173,"New Jersey",0,0,0,0,1,35,NA
162565124,"Ohio",1,0,1,0,0,NA,1
162336254,"Oregon",0,1,1,0,1,75,0
163580210,"Wisconsin",0,1,1,0,1,130,0
162300518,"California",0,1,1,0,0,NA,0
163632008,"Florida",1,0,1,0,1,NA,1
164047465,"Missouri",1,0,1,0,0,65,NA
166806702,"California",1,0,0,0,0,25,NA
164620865,"Illinois",0,1,1,0,0,130,NA
163895570,"New York",0,1,1,0,0,35,0
162273602,"Louisiana",0,0,1,0,0,175,0
163580560,"Massachusetts",1,0,1,0,0,25,NA
163609222,"Tennessee",1,0,0,1,0,NA,1
164215830,"Florida",0,1,1,0,0,15,NA
162276499,"Ohio",0,1,1,0,0,25,0
162681780,"Washington",1,0,1,0,0,45,1
162683054,"Minnesota",1,0,1,0,0,90,1
165093485,"Florida",0,0,0,1,0,35,NA
162831421,"Tennessee",0,1,1,0,1,225,0
163723589,"California",0,1,1,0,0,65,NA
162759106,"Missouri",0,1,1,0,0,90,0
162281692,"Arizona",1,0,1,0,0,90,1
163065892,"California",1,0,0,0,0,175,NA
164879667,"Pennsylvania",1,0,1,0,0,35,NA
162528649,"New Hampshire",0,0,1,0,0,25,0
164700056,"Pennsylvania",1,0,0,0,1,35,1
163613464,"California",1,0,0,0,1,110,NA
162583043,"New York",1,0,1,0,1,130,1
163229790,"Colorado",0,1,1,0,0,35,0
162558674,"North Carolina",0,1,1,0,0,55,0
165070800,"Michigan",0,0,1,0,0,NA,0
165094067,"California",1,0,0,0,0,NA,NA
162540227,"Montana",0,0,1,0,1,NA,1
163193119,"Florida",0,1,0,0,0,45,0
163724555,"Kansas",0,0,1,0,0,5,NA
164641928,"Michigan",0,0,0,1,0,65,1
163888045,"Pennsylvania",1,0,1,0,0,5,0
163245075,"Michigan",1,0,0,1,0,65,1
162280846,"New York",1,0,1,0,1,225,1
162268022,"Texas",0,0,1,0,1,110,1
162438049,"Florida",1,0,0,0,0,425,1
163163178,"Pennsylvania",1,0,1,0,1,25,1
164633565,"Florida",0,0,1,0,0,45,NA
162259019,"Georgia",0,1,1,0,1,130,0
165188708,"District of Columbia",0,0,0,0,0,NA,NA
163318432,"Michigan",0,0,1,0,0,65,NA
164783448,"West Virginia",0,0,1,0,0,25,NA
161820349,"Massachusetts",1,0,1,0,1,110,1
162455430,"Nevada",1,0,0,0,1,55,1
162682420,"New Mexico",0,0,1,0,1,75,0
164033874,"Minnesota",1,0,1,0,0,NA,NA
165360673,"Texas",1,0,0,0,0,15,1
164667595,"Oregon",1,0,1,0,0,NA,1
164353413,"Georgia",0,0,1,0,0,35,NA
164859216,"Illinois",0,1,0,1,1,130,NA
162741126,"Maine",0,0,1,0,1,75,1
162328531,"Arizona",0,0,1,0,1,55,1
164224711,"California",0,0,1,0,0,55,1
165268329,"Florida",0,0,0,0,0,45,NA
162576018,"New Hampshire",1,0,1,0,0,65,1
164225677,"Georgia",0,1,1,0,0,55,NA
162728720,"Kentucky",0,1,1,0,0,25,0
164540356,"Pennsylvania",1,0,1,0,0,NA,1
163080785,"Florida",0,0,0,1,1,75,NA
165094100,"South Carolina",0,0,0,1,0,110,1
163593844,"California",1,0,0,0,0,NA,NA
164638139,"Florida",1,0,0,1,0,NA,1
162365025,"Michigan",0,1,0,0,1,NA,0
162720496,"Alabama",0,1,1,0,0,NA,0
162538707,"California",0,1,1,0,1,130,0
163531612,"Massachusetts",1,0,1,0,1,NA,1
164017097,"Michigan",1,0,1,0,0,35,1
164765026,"New York",0,0,1,0,0,65,0
165242926,"Texas",1,0,0,0,0,55,1
163198585,"Utah",0,0,1,0,0,110,0
163864625,"Florida",0,0,1,0,0,90,0
162929741,"Michigan",0,0,1,0,0,5,1
162486935,"New York",0,1,1,0,0,25,0
162513349,"Florida",0,0,1,0,0,15,0
161807872,"Colorado",0,0,1,0,1,45,0
163441315,"Florida",1,0,1,0,0,NA,1
164987492,"South Carolina",0,1,1,0,0,45,NA
162606689,"Nebraska",0,0,0,0,1,90,1
164364973,"Nevada",0,0,1,0,0,75,0
162528672,"New Jersey",0,1,0,1,0,55,NA
163044109,"Virginia",0,0,1,0,0,15,0
162345957,"Wisconsin",0,1,1,0,0,90,0
163553097,"California",0,0,1,0,0,55,1
164800727,"Indiana",1,0,1,0,0,75,1
162307924,"Washington",1,0,1,0,1,75,1
162163180,"Arizona",1,0,0,0,1,300,1
162437837,"New Jersey",0,0,1,0,0,25,1
162727300,"Florida",0,0,0,0,1,90,1
162315359,"Ohio",0,0,1,0,1,45,0
163567412,"Nevada",1,0,1,0,0,35,1
164368878,"Texas",1,0,1,0,0,45,1
164353062,"New York",0,1,1,0,0,75,0
165379024,"Alabama",1,0,0,1,0,25,1
163049904,"Texas",0,0,1,0,1,55,0
163032591,"Texas",0,1,0,0,0,130,0
165864423,"Texas",0,1,1,0,0,45,NA
163059015,"Virginia",1,0,1,0,0,15,0
166721600,"Massachusetts",1,0,1,0,1,75,1
163607102,"Connecticut",0,0,0,0,0,15,1
161872442,"Ohio",0,0,1,0,0,15,NA
163860771,"Pennsylvania",1,0,1,0,0,NA,1
164556992,"Arizona",0,1,1,0,0,65,0
162259202,"Texas",1,0,1,0,1,75,1
162264355,"Michigan",1,0,1,0,0,25,NA
162547491,"Virginia",0,1,0,1,1,35,NA
161762850,"California",1,0,0,1,0,110,NA
162416389,"Florida",0,1,1,0,0,55,NA
162416385,"New Jersey",1,0,1,0,0,NA,NA
163868375,"Nebraska",0,0,1,0,1,90,NA
162612382,"New Jersey",0,0,1,0,0,65,0
162974253,"Florida",1,0,0,0,0,25,1
163553075,"California",0,0,0,0,1,90,0
164838134,"Maryland",0,0,0,1,0,5,NA
162304766,"West Virginia",0,1,1,0,1,175,0
164543568,"Oklahoma",0,0,1,0,0,15,0
162043420,"New York",1,0,1,0,1,25,1
163665980,"Florida",1,0,1,0,1,NA,1
163403875,"New Mexico",0,0,1,0,0,75,NA
163371606,"Ohio",1,0,1,0,0,5,NA
162615847,"Pennsylvania",0,0,1,0,0,75,0
164543642,"South Carolina",0,1,0,1,0,25,1
164033867,"Washington",0,0,1,0,0,25,NA
162682994,"Arkansas",0,0,1,0,0,25,0
164013673,"Minnesota",0,1,1,0,0,NA,0
164244738,"Oregon",0,0,1,0,1,45,1
162345222,"Iowa",1,0,1,0,0,15,1
162565651,"California",1,0,1,0,1,175,1
164503036,"Illinois",0,1,1,0,0,65,0
162406349,"Arkansas",1,0,1,0,1,65,NA
164897673,"Tennessee",0,1,1,0,0,90,0
163071053,"California",0,1,0,0,0,35,0
163602462,"New York",1,0,1,0,0,55,1
162599874,"Montana",0,0,1,0,0,55,0
164024651,"North Carolina",0,1,1,0,0,110,NA
164946419,"Maine",0,0,1,0,0,25,1
164852926,"California",0,1,0,0,0,55,NA
162778168,"Indiana",1,0,1,0,0,75,1
162426782,"Louisiana",1,0,1,0,0,90,0
163849463,"Illinois",1,0,0,1,1,NA,NA
162322760,"California",0,1,1,0,1,130,0
161906433,"Wisconsin",0,1,1,0,0,45,0
162453681,"Wisconsin",0,0,1,0,0,15,0
164314271,"Texas",1,0,1,0,0,90,1
164021303,"North Carolina",0,0,1,0,0,25,1
162337845,"California",1,0,1,0,1,75,1
161807251,"New York",1,0,1,0,1,175,1
164646190,"Texas",0,0,0,1,0,25,NA
163685221,"Nebraska",0,1,1,0,0,75,0
164769507,"Virginia",1,0,0,1,0,35,NA
164917542,"California",0,0,1,0,0,130,0
163200065,"Texas",0,0,0,0,0,35,NA
163044041,"Nevada",1,0,0,1,0,225,NA
162454791,"California",1,0,0,0,1,45,1
162528187,"South Carolina",1,0,0,1,0,65,NA
162181418,"New Jersey",0,0,1,0,0,65,0
164629781,"Florida",0,0,0,0,1,55,1
163212052,"Florida",0,1,1,0,0,55,0
164547551,"Michigan",1,0,1,0,0,25,NA
162258742,"California",0,0,1,0,1,75,0
162304333,"Minnesota",1,0,1,0,1,NA,NA
162916349,"Nebraska",1,0,1,0,1,175,1
161802771,"Texas",0,0,1,0,0,NA,0
162949648,"Utah",1,0,1,0,1,45,1
162522329,"Nevada",0,0,1,0,0,90,1
163245329,"Texas",0,1,1,0,1,90,0
163164166,"Connecticut",0,0,1,0,0,NA,NA
163913824,"North Carolina",0,0,1,0,1,NA,0
163207703,"Virginia",0,0,1,0,0,300,0
163230028,"Texas",0,0,0,0,0,5,NA
161893167,"New Mexico",1,0,0,0,0,25,1
163200106,"Texas",0,0,0,0,0,5,NA
162276956,"Colorado",0,1,1,0,0,55,0
162348937,"Tennessee",0,1,0,0,1,NA,0
162294587,"Virginia",0,0,1,0,0,35,NA
164959158,"Ohio",0,0,1,0,0,45,NA
162956066,"Florida",0,1,1,0,0,NA,0
163053749,"Utah",0,1,1,0,1,75,0
162691991,"Arkansas",0,0,1,0,0,25,0
164384435,"Tennessee",0,1,1,0,0,NA,0
163068910,"Missouri",1,0,0,1,1,45,NA
162452269,"Nevada",1,0,1,0,1,90,0
163028636,"Colorado",1,0,0,0,0,45,1
162396516,"Alabama",1,0,0,1,0,35,1
164611558,"California",1,0,0,1,0,25,NA
164978867,"Oregon",0,1,1,0,0,5,NA
162672640,"Colorado",0,1,0,0,0,45,0
162796350,"Ohio",0,1,1,0,0,90,0
164811638,"Florida",0,1,1,0,0,75,0
162373003,"Florida",1,0,0,0,1,90,1
163166120,"Tennessee",0,1,1,0,0,25,NA
163217904,"Kentucky",0,1,1,0,0,90,NA
164942032,"Michigan",0,1,1,0,0,15,NA
162549613,"New Jersey",0,1,1,0,1,NA,0
166570964,"Wisconsin",0,0,0,0,1,55,1
162853593,"Utah",0,0,0,1,0,35,NA
162368190,"North Carolina",1,0,1,0,0,55,1
162365111,"Idaho",0,0,0,0,1,65,0
164630020,"Wisconsin",0,0,1,0,1,25,NA
162462002,"Hawaii",0,1,1,0,0,25,0
162273460,"Michigan",0,0,1,0,1,45,1
161831536,"Colorado",1,0,1,0,1,25,1
165037472,"Ohio",1,0,1,0,0,35,NA
162713553,"Nebraska",0,1,1,0,0,75,0
164705594,"New York",0,0,0,0,0,25,NA
162293028,"Arizona",0,1,1,0,0,45,0
164341418,"North Carolina",0,0,1,0,0,55,0
162276454,"New York",0,0,0,0,0,25,0
162860952,"Virginia",1,0,1,0,1,130,NA
162363087,"Florida",0,1,1,0,0,45,0
162460690,"New Hampshire",0,0,1,0,0,65,0
163226110,"Arkansas",1,0,0,1,0,55,NA
162395997,"Wisconsin",0,1,1,0,0,NA,0
163112639,"Louisiana",0,0,1,0,0,35,0
163666938,"Colorado",1,0,1,0,0,5,NA
164589554,"Pennsylvania",0,1,1,0,0,25,0
164462112,"Utah",0,0,1,0,0,75,1
163830197,"Iowa",0,0,1,0,0,15,1
163496554,"California",1,0,0,1,1,15,1
163594740,"Georgia",0,1,0,0,1,55,NA
162813392,"Connecticut",1,0,1,0,1,110,1
164624922,"Texas",0,1,1,0,0,15,0
165219086,"Arkansas",1,0,0,1,1,15,1
164620920,"Texas",0,1,0,0,1,35,0
162557074,"Georgia",1,0,1,0,0,45,NA
162526304,"California",1,0,1,0,0,110,1
163825444,"Missouri",0,0,1,0,1,65,NA
162358019,"Tennessee",0,0,1,0,0,5,NA
163006767,"New York",1,0,0,0,0,90,NA
164386367,"Wisconsin",0,1,1,0,0,15,0
162390910,"New York",0,0,0,0,0,25,1
165280255,"Illinois",1,0,0,1,0,35,NA
162371565,"Illinois",1,0,1,0,0,45,0
164361203,"Connecticut",0,0,0,0,0,45,0
164554517,"California",0,0,1,0,0,15,0
164629754,"Missouri",1,0,1,0,1,65,1
164028489,"Tennessee",0,0,1,0,0,35,NA
162430164,"Connecticut",0,1,1,0,0,25,0
163024139,"Maine",1,0,1,0,1,55,0
163010213,"Illinois",1,0,0,1,0,25,NA
162447764,"Missouri",1,0,1,0,1,45,1
162264446,"New Mexico",1,0,0,0,1,25,NA
163581928,"Nebraska",0,0,1,0,0,15,NA
162949415,"Texas",0,0,1,0,1,90,0
162159777,"California",1,0,1,0,1,45,1
162660006,"Nevada",0,1,1,0,1,300,0
162713767,"Iowa",0,1,1,0,0,NA,0
165090507,"Wyoming",0,0,1,0,0,15,NA
163072380,"North Carolina",1,0,0,1,0,45,NA
162377951,"Georgia",0,1,1,0,0,25,NA
165330580,"Texas",0,0,0,0,0,15,NA
163143235,"North Carolina",1,0,1,0,0,75,1
164028860,"North Carolina",0,1,1,0,0,25,NA
162374665,"Minnesota",1,0,1,0,1,45,1
163399992,"Oklahoma",1,0,1,0,0,90,1
165049671,"New York",0,1,0,0,0,65,NA
163753188,"North Carolina",0,1,0,0,0,175,0
163057562,"California",0,0,0,0,1,55,1
162623024,"Tennessee",1,0,1,0,0,55,1
162528511,"District of Columbia",1,0,0,1,0,45,1
164764877,"Minnesota",1,0,1,0,0,45,1
162664003,"Michigan",1,0,1,0,0,55,NA
165070830,"Arkansas",1,0,0,1,0,45,NA
162467048,"Ohio",1,0,0,1,1,55,1
164340921,"California",1,0,0,0,0,NA,NA
162362020,"Florida",0,1,1,0,1,225,0
162409123,"Florida",0,1,1,0,0,15,0
163044005,"Michigan",0,0,0,1,0,65,NA
162902613,"Louisiana",0,0,1,0,0,65,NA
162725494,"California",0,1,0,0,0,45,0
162286211,"Maryland",0,1,1,0,0,NA,0
162853610,"District of Columbia",1,0,0,1,0,130,NA
164017162,"California",0,0,0,0,0,35,NA
166531779,"Pennsylvania",1,0,1,0,1,NA,NA
166569921,"Virginia",0,0,1,0,1,NA,1
162867134,"Alaska",0,1,1,0,0,35,NA
162616740,"Montana",0,1,1,0,1,90,0
162528498,"Washington",1,0,1,0,1,75,1
162178750,"Ohio",0,0,1,0,0,NA,0
162836104,"California",1,0,1,0,1,15,1
166515714,"Maryland",0,0,1,0,1,130,0
163147408,"Georgia",1,0,0,1,1,130,NA
163388072,"Georgia",0,0,1,0,0,55,0
162255768,"Nevada",1,0,1,0,0,5,1
163871940,"New York",1,0,0,1,0,35,NA
162493995,"Massachusetts",1,0,1,0,0,15,1
161861115,"South Carolina",0,1,1,0,1,175,0
162731734,"Colorado",1,0,0,0,1,90,1
162186838,"California",0,0,1,0,0,5,NA
166635375,"Illinois",0,0,1,0,1,300,0
162263040,"Ohio",1,0,0,1,1,75,1
162722350,"Colorado",0,0,1,0,1,45,1
162410726,"Wisconsin",0,1,1,0,0,75,0
162933655,"Oregon",0,1,1,0,0,NA,0
164822192,"Florida",0,0,0,0,0,25,NA
164237292,"Arizona",0,0,0,0,0,NA,NA
165062069,"New York",0,0,0,1,0,5,NA
162431021,"Texas",0,1,1,0,0,90,0
163797514,"Arkansas",1,0,0,0,0,45,NA
163388116,"Connecticut",1,0,0,1,1,NA,NA
166769168,"Florida",0,0,1,0,1,130,0
164204446,"Mississippi",0,1,1,0,0,45,0
162155582,"California",0,0,1,0,1,15,1
161579623,"Arkansas",0,1,1,0,1,NA,0
163396446,"New Jersey",0,0,1,0,1,175,NA
162289270,"Arkansas",0,0,1,0,0,15,0
164968785,"North Carolina",0,0,1,0,0,15,NA
163864558,"Texas",0,0,0,0,0,15,NA
162307999,"New Jersey",0,1,1,0,1,55,0
161802388,"Iowa",0,1,1,0,1,110,0
164539953,"Arizona",1,0,0,0,0,35,NA
163705960,"Nevada",1,0,1,0,0,NA,1
164192587,"New York",1,0,0,0,0,130,1
161759254,"California",0,1,1,0,0,15,0
162583335,"California",1,0,1,0,1,75,1
163549449,"Missouri",0,0,1,0,1,35,0
163206347,"Illinois",0,1,1,0,0,NA,0
163042356,"Oregon",0,1,1,0,0,90,0
163152893,"Pennsylvania",0,1,1,0,1,90,0
163065895,"Michigan",0,1,1,0,0,45,0
162322032,"Pennsylvania",1,0,1,0,0,5,NA
164518250,"Wisconsin",0,1,1,0,0,55,0
163036256,"Georgia",1,0,0,1,0,35,NA
164323465,"Texas",0,1,1,0,0,130,0
163335190,"New Hampshire",0,1,1,0,0,110,0
162263164,"New Mexico",0,0,1,0,1,55,1
164968461,"Wisconsin",0,0,1,0,0,25,NA
164322892,"Missouri",1,0,0,0,1,110,1
162258511,"Ohio",0,0,1,0,1,90,0
162531113,"California",0,1,0,0,0,5,1
164837241,"Wisconsin",1,0,0,0,1,35,1
164005899,"Missouri",1,0,1,0,0,25,1
162333141,"South Dakota",1,0,1,0,1,75,1
166569381,"New York",0,0,1,0,0,15,1
162513852,"South Carolina",0,1,1,0,0,65,0
166193273,"Louisiana",1,0,0,1,1,25,NA
163661695,"Georgia",1,0,1,0,0,65,NA
164228572,"Washington",1,0,1,0,0,25,1
164645955,"New York",1,0,0,0,0,35,NA
162477763,"Colorado",0,1,1,0,0,55,0
166569935,"Washington",1,0,1,0,0,90,1
162743544,"North Carolina",1,0,0,1,1,45,NA
167190663,"Maryland",1,0,0,1,1,25,NA
162430449,"Illinois",1,0,1,0,1,NA,0
162504588,"Kansas",0,1,0,0,0,35,NA
162323831,"Georgia",1,0,1,0,0,65,1
162017914,"Wisconsin",1,0,1,0,1,90,1
162283459,"Ohio",1,0,1,0,0,25,1
164954259,"Texas",0,0,1,0,1,65,0
164774659,"Oregon",1,0,1,0,1,45,1
162288977,"Florida",0,1,1,0,1,45,0
162887225,"Kentucky",0,0,1,0,1,300,NA
164825720,"Georgia",1,0,0,1,0,25,1
164078377,"Arizona",1,0,1,0,0,25,NA
162532481,"Iowa",0,0,1,0,0,25,NA
162430923,"Washington",0,0,1,0,0,90,NA
162278060,"South Carolina",1,0,1,0,0,25,NA
164204426,"Virginia",1,0,1,0,0,55,1
164323329,"Connecticut",0,0,0,0,0,25,NA
162297284,"Michigan",1,0,1,0,0,NA,NA
164503049,"Indiana",0,1,1,0,0,65,NA
162528109,"California",1,0,0,0,1,NA,1
162292564,"Texas",1,0,1,0,0,45,0
162509467,"Wisconsin",0,0,1,0,0,5,NA
164696575,"Massachusetts",0,0,1,0,0,NA,0
164509992,"Georgia",0,1,0,1,0,35,0
163425194,"Texas",1,0,0,1,0,75,1
162682273,"Louisiana",1,0,1,0,1,130,1
162401879,"Texas",0,1,1,0,1,55,0
164174852,"New York",1,0,0,1,0,15,1
163205240,"Virginia",1,0,1,0,0,75,1
162263637,"New Jersey",0,0,1,0,0,130,0
163177321,"California",1,0,1,0,0,25,1
163030384,"Oregon",1,0,1,0,1,5,1
162278301,"South Carolina",0,0,1,0,0,110,1
164567393,"California",0,0,0,0,0,25,1
162434842,"Michigan",0,1,1,0,0,45,0
162883353,"Iowa",0,1,1,0,1,90,NA
162391210,"Minnesota",1,0,1,0,1,25,1
163560403,"Illinois",1,0,0,0,1,45,1
162393273,"California",0,1,1,0,1,130,0
161814174,"Florida",0,1,1,0,1,500,0
164303719,"Ohio",1,0,1,0,0,65,1
163841309,"Nevada",0,0,0,0,0,65,NA
162297396,"New Jersey",0,0,1,0,0,25,1
161820299,"Massachusetts",0,0,1,0,1,55,0
165304235,"Florida",1,0,1,0,0,130,0
162470989,"Kansas",0,1,1,0,0,NA,NA
162546351,"Colorado",0,0,1,0,0,35,0
163186300,"Arkansas",1,0,1,0,0,175,1
163335371,"North Carolina",1,0,0,0,0,25,1
162182314,"Minnesota",1,0,1,0,1,45,1
164445328,"California",1,0,0,0,0,45,1
165807401,"Illinois",0,0,0,1,0,15,1
163527939,"New Jersey",0,0,1,0,1,NA,1
166677920,"Indiana",1,0,1,0,1,130,1
162327096,"California",1,0,1,0,1,90,1
163176279,"Texas",1,0,0,0,0,25,NA
163892522,"Arizona",1,0,0,1,0,175,NA
161812694,"Florida",0,0,1,0,0,75,1
162517762,"Indiana",1,0,1,0,1,45,1
162361546,"Missouri",0,1,1,0,1,NA,0
162278650,"California",1,0,1,0,1,NA,1
163028319,"Wisconsin",0,0,1,0,1,55,NA
162543676,"North Carolina",0,0,0,0,0,15,1
162053310,"California",0,1,0,0,0,90,0
164950240,"New Jersey",0,0,1,0,0,55,0
165179400,"North Carolina",1,0,0,1,0,65,1
162264141,"Maine",1,0,1,0,1,65,1
163864666,"Missouri",1,0,0,0,1,90,NA
165080983,"Tennessee",0,0,1,0,0,15,NA
162756462,"Arkansas",0,0,1,0,0,25,NA
164237371,"Arkansas",1,0,0,1,0,15,NA
167637574,"Florida",0,0,0,0,0,75,NA
162370298,"Texas",1,0,0,1,0,55,NA
162290467,"California",1,0,1,0,0,90,1
162578207,"New Jersey",1,0,1,0,1,NA,1
162085442,"Colorado",0,0,1,0,0,NA,0
163564546,"Georgia",1,0,0,1,0,55,NA
162373207,"Idaho",0,1,1,0,1,90,0
162361880,"Maryland",1,0,1,0,1,425,1
162465433,"Minnesota",0,1,1,0,0,90,0
162992057,"Nevada",0,0,0,0,1,65,0
166634883,"Nevada",1,0,0,0,1,25,0
162260673,"North Carolina",1,0,1,0,1,25,1
163752812,"Missouri",0,0,1,0,0,55,NA
163062451,"Nebraska",0,0,1,0,1,75,1
162528630,"Connecticut",0,1,1,0,1,130,0
163112848,"Montana",0,0,1,0,0,110,0
164804764,"Florida",1,0,1,0,0,75,1
163305291,"California",1,0,1,0,0,NA,NA
162522342,"California",0,1,1,0,0,35,0
164451766,"Alabama",0,0,1,0,0,15,NA
164920797,"Washington",0,0,1,0,0,25,0
162272334,"California",0,0,1,0,1,65,1
162131432,"Wisconsin",1,0,1,0,1,90,1
161839344,"Texas",0,1,1,0,0,15,0
162840574,"Michigan",0,0,0,0,0,25,NA
161334753,"New York",0,1,1,0,0,75,0
166741616,"Virginia",0,1,1,0,1,55,0
165066687,"California",1,0,0,0,0,45,1
163291352,"New Mexico",1,0,1,0,1,130,1
162579515,"Alabama",1,0,1,0,0,110,1
165236092,"Michigan",1,0,0,0,0,175,1
164633675,"New York",0,0,0,0,1,45,1
162384224,"Pennsylvania",0,0,1,0,0,NA,0
163544328,"Arizona",1,0,1,0,1,175,1
161813231,"Oregon",0,1,1,0,1,225,NA
166375480,"Missouri",0,0,1,0,0,25,0
165142877,"Texas",1,0,0,1,1,25,NA
162360160,"North Carolina",0,1,0,0,1,55,0
163413717,"New York",1,0,0,1,0,25,NA
162219645,"Texas",1,0,0,1,0,90,1
166788207,"North Carolina",0,1,1,0,0,15,0
161802065,"California",1,0,0,0,1,55,1
165005235,"North Carolina",1,0,0,1,0,35,1
163055325,"New York",1,0,0,1,1,110,NA
162695048,"California",0,1,1,0,0,175,NA
164672021,"New Jersey",0,1,1,0,0,65,0
162338311,"Missouri",0,1,1,0,0,75,0
164589505,"Pennsylvania",0,0,1,0,0,35,0
164590725,"New Jersey",0,1,1,0,0,NA,NA
163036034,"Virginia",0,0,1,0,0,45,0
162546078,"Michigan",0,1,1,0,0,NA,0
162419245,"Florida",0,0,1,0,0,15,0
163355931,"Maryland",1,0,0,1,1,175,NA
165132980,"Texas",0,1,0,0,0,75,NA
163200486,"Florida",1,0,0,1,1,35,NA
162274234,"Florida",0,0,1,0,0,NA,0
162445493,"Michigan",1,0,1,0,0,55,0
162894771,"South Carolina",1,0,0,1,1,90,1
162532849,"Kansas",1,0,0,0,1,65,1
162296313,"Utah",0,0,1,0,1,45,0
162385966,"Alabama",0,0,1,0,1,65,0
163021120,"Delaware",1,0,1,0,1,110,1
163070710,"Washington",1,0,1,0,0,110,0
164200763,"Texas",0,1,0,0,0,55,NA
164572017,"California",1,0,0,0,1,35,1
164772102,"Georgia",1,0,0,1,0,35,1
162554984,"California",0,1,1,0,0,55,0
164783765,"Wisconsin",1,0,1,0,0,45,0
164783733,"Florida",0,0,1,0,0,65,0
163689536,"Georgia",1,0,1,0,0,45,0
164540299,"Michigan",1,0,1,0,0,15,0
162951248,"Nevada",1,0,1,0,0,130,1
165509828,"Colorado",1,0,0,1,0,65,1
164697667,"Pennsylvania",1,0,1,0,1,55,1
166636466,"Virginia",0,0,0,1,1,NA,1
162894869,"Kentucky",0,1,1,0,0,130,NA
162450603,"Arkansas",0,0,1,0,1,5,0
164645959,"Utah",0,0,1,0,1,NA,0
165082254,"Illinois",0,0,1,0,0,130,NA
163174610,"Illinois",0,1,1,0,0,90,0
162332987,"Florida",0,0,1,0,1,130,NA
162164265,"Colorado",1,0,1,0,0,NA,1
164392846,"North Carolina",0,0,1,0,0,15,NA
164543687,"California",0,0,1,0,0,15,1
162524381,"New York",0,0,1,0,1,90,1
162628819,"Kansas",0,1,1,0,0,90,0
163217891,"Utah",0,1,1,0,0,75,NA
165093897,"Virginia",1,0,0,1,0,NA,NA
164625172,"Ohio",0,0,1,0,0,45,1
162519709,"California",1,0,1,0,0,15,1
166766504,"New Jersey",0,0,1,0,1,175,0
164345418,"New Hampshire",0,0,1,0,0,35,0
162294238,"Washington",1,0,0,1,0,35,NA
163331133,"Texas",0,0,0,1,1,110,1
165614995,"Illinois",0,1,1,0,0,90,0
161709934,"Mississippi",1,0,1,0,1,110,1
162734941,"Missouri",1,0,0,1,1,90,NA
165102818,"Virginia",1,0,0,1,1,25,NA
164975620,"Indiana",0,1,1,0,0,55,NA
162458871,"North Carolina",0,1,1,0,1,110,0
164808330,"Illinois",0,1,1,0,0,15,NA
162549861,"Connecticut",0,0,1,0,0,55,0
164946530,"Massachusetts",0,0,1,0,0,90,0
